Date,Open,High,Low,Close,Volume,High_Low_Diff,Close_Change
"Jul 3, 2023",276.49,284.25,275.11,279.82,"119,685,900",9.139999999999986,-0.9416595865194055
"Jun 30, 2023",260.60,264.45,259.89,261.77,"112,267,600",4.560000000000002,-6.4505753698806405
"Jun 29, 2023",258.03,260.74,253.61,257.5,"131,283,400",7.1299999999999955,-1.6312029644344195
"Jun 28, 2023",249.70,259.88,248.89,256.24,"159,770,800",10.990000000000009,-0.4893203883495123
"Jun 27, 2023",243.24,250.39,240.85,250.21,"164,968,200",9.539999999999992,-2.35326256634405
"Jun 26, 2023",250.07,258.37,240.7,241.05,"179,990,600",17.670000000000016,-3.660924823148559
"Jun 23, 2023",259.29,262.45,252.8,256.6,"176,584,100",9.649999999999977,6.450943787595942
"Jun 22, 2023",250.77,265.0,248.25,264.61,"166,875,900",16.75,3.121590023382703
"Jun 21, 2023",275.13,276.99,257.78,259.46,"211,797,100",19.210000000000036,-1.9462605343713468
"Jun 20, 2023",261.50,274.75,261.12,274.45,"165,611,200",13.629999999999995,5.777383797117097
"Jun 16, 2023",258.92,263.6,257.21,260.54,"167,563,700",6.390000000000043,-5.068318455091991
"Jun 15, 2023",248.40,258.95,247.29,255.9,"160,171,200",11.659999999999997,-1.7809165579181774
"Jun 14, 2023",260.17,261.57,250.5,256.79,"170,575,500",11.069999999999993,0.34779210629152235
"Jun 13, 2023",253.51,259.68,251.34,258.71,"162,384,300",8.340000000000003,0.7476926671599271
"Jun 12, 2023",247.94,250.97,244.59,249.83,"150,337,900",6.3799999999999955,-3.432414672799644
"Jun 9, 2023",249.07,252.42,242.02,244.4,"199,882,300",10.399999999999977,-2.173477965016213
"Jun 8, 2023",224.22,235.23,223.01,234.86,"164,489,700",12.219999999999999,-3.903436988543363
"Jun 7, 2023",228.00,230.83,223.2,224.57,"185,710,800",7.630000000000024,-4.381333560418977
"Jun 6, 2023",216.14,221.91,212.53,221.31,"146,911,600",9.379999999999995,-1.451663178518947
"Jun 5, 2023",217.80,221.29,214.52,217.61,"151,143,100",6.769999999999982,-1.6718629976051669
"Jun 2, 2023",210.15,217.25,209.75,213.97,"164,129,000",7.5,-1.6727172464500728
"Jun 1, 2023",202.59,209.8,199.37,207.52,"148,029,900",10.430000000000007,-3.0144412768145057
"May 31, 2023",199.78,203.95,195.12,203.93,"150,711,700",8.829999999999984,-1.7299537393986153
"May 30, 2023",200.10,204.48,197.53,201.16,"128,818,700",6.949999999999989,-1.3583092237532512
"May 26, 2023",184.62,198.6,184.53,193.17,"162,061,500",14.069999999999993,-3.971962616822433
"May 25, 2023",186.54,186.78,180.58,184.47,"96,870,700",6.199999999999989,-4.503804938655065
"May 24, 2023",182.23,184.22,178.22,182.9,"137,605,100",6.0,-0.8510868975985186
"May 23, 2023",186.20,192.96,185.26,185.77,"156,952,100",7.700000000000017,1.5691634773099983
"May 22, 2023",180.70,189.32,180.11,188.87,"132,001,400",9.20999999999998,1.6687301501857155
"May 19, 2023",177.17,181.95,176.31,180.14,"136,024,200",5.639999999999986,-4.622226928575223
"May 18, 2023",174.22,177.06,172.45,176.89,"109,520,300",4.610000000000014,-1.8041523259686887
"May 17, 2023",168.41,174.5,167.19,173.86,"125,473,600",7.310000000000002,-1.7129289388885582
"May 16, 2023",165.65,169.52,164.35,166.52,"98,288,800",5.170000000000016,-4.2217876452318
"May 15, 2023",167.66,169.76,164.55,166.35,"105,592,500",5.2099999999999795,-0.10208983905838354
"May 12, 2023",176.07,177.38,167.23,167.98,"157,577,100",10.150000000000006,0.9798617373008689
"May 11, 2023",168.70,173.57,166.79,172.08,"103,889,900",6.780000000000001,2.440766757947399
"May 10, 2023",172.55,174.43,166.68,168.54,"119,840,700",7.75,-2.0571827057182857
"May 9, 2023",168.95,169.82,166.56,169.15,"88,965,000",3.259999999999991,0.361931885605804
"May 8, 2023",173.72,173.8,169.19,171.79,"112,249,400",4.610000000000014,1.5607449009754637
"May 5, 2023",163.97,170.79,163.51,170.06,"107,440,900",7.280000000000001,-1.007043483322656
"May 4, 2023",162.71,162.95,159.65,161.2,"95,108,500",3.299999999999983,-5.209925908502888
"May 3, 2023",160.01,165.0,159.91,160.61,"119,728,000",5.090000000000003,-0.36600496277914285
"May 2, 2023",161.88,165.49,158.93,160.31,"128,259,700",6.560000000000002,-0.18678787124090102
"May 1, 2023",163.17,163.28,158.83,161.83,"109,015,000",4.449999999999989,0.9481629343147668
"Apr 28, 2023",160.90,165.0,157.32,164.31,"122,515,800",7.680000000000007,1.5324723475251822
"Apr 27, 2023",152.64,160.48,152.37,160.19,"127,015,200",8.109999999999985,-2.5074554196336196
"Apr 26, 2023",160.29,160.67,153.14,153.75,"153,364,100",7.530000000000001,-4.020225981646797
"Apr 25, 2023",159.82,163.47,158.75,160.67,"121,999,300",4.719999999999999,4.500813008130078
"Apr 24, 2023",164.65,165.65,158.61,162.55,"140,006,600",7.039999999999992,1.1701002053899456
"Apr 21, 2023",164.80,166.0,161.32,165.08,"123,539,000",4.680000000000007,1.556444171024296
"Apr 20, 2023",166.17,169.7,160.56,162.99,"210,970,800",9.139999999999986,-1.2660528228737644
"Apr 19, 2023",179.10,183.5,177.65,180.59,"125,732,700",5.849999999999994,10.7982084790478
"Apr 18, 2023",187.15,187.69,183.58,184.31,"92,067,000",4.109999999999985,2.0599147239603433
"Apr 17, 2023",186.32,189.69,182.69,187.04,"116,662,200",7.0,1.4812001519179496
"Apr 14, 2023",183.95,186.28,182.01,185.0,"96,438,700",4.27000000000001,-1.0906757912745868
"Apr 13, 2023",182.96,186.5,180.94,185.9,"112,933,000",5.560000000000002,0.4864864864864815
"Apr 12, 2023",190.74,191.58,180.31,180.54,"150,256,300",11.27000000000001,-2.8832705755782784
"Apr 11, 2023",186.69,189.19,185.65,186.79,"115,770,900",3.539999999999992,3.461836712085975
"Apr 10, 2023",179.94,185.1,176.11,184.51,"142,154,600",8.98999999999998,-1.2206220889769304
"Apr 6, 2023",183.08,186.39,179.74,185.06,"123,857,900",6.649999999999977,0.29808682456236024
"Apr 5, 2023",190.52,190.68,183.76,185.52,"133,882,500",6.920000000000016,0.24856803198962663
"Apr 4, 2023",197.32,198.74,190.32,192.58,"126,463,800",8.420000000000016,3.8055196205260877
"Apr 3, 2023",199.91,202.69,192.2,194.77,"169,545,900",10.490000000000009,1.137189739329103
"Mar 31, 2023",197.53,207.79,197.2,207.46,"170,222,100",10.590000000000003,6.515377111464793
"Mar 30, 2023",195.58,197.33,194.42,195.28,"110,252,200",2.910000000000025,-5.871011279282756
"Mar 29, 2023",193.13,195.29,189.44,193.88,"123,660,000",5.849999999999994,-0.7169192953707548
"Mar 28, 2023",192.00,192.35,185.43,189.19,"98,654,600",6.9199999999999875,-2.419022075510624
"Mar 27, 2023",194.42,197.39,189.94,191.81,"120,851,600",7.449999999999989,1.3848512077805353
"Mar 24, 2023",191.65,192.36,187.15,190.41,"116,312,400",5.210000000000008,-0.7298889526093588
"Mar 23, 2023",195.26,199.31,188.65,192.22,"144,193,900",10.659999999999997,0.9505803266635082
"Mar 22, 2023",199.30,200.66,190.95,191.15,"150,376,400",9.710000000000008,-0.5566538341483684
"Mar 21, 2023",188.28,198.0,188.04,197.58,"153,391,400",9.960000000000008,3.363850379283284
"Mar 20, 2023",178.08,186.44,176.35,183.25,"129,684,400",10.090000000000003,-7.252758376353885
"Mar 17, 2023",184.52,186.22,177.33,180.13,"133,197,100",8.889999999999986,-1.7025920873124156
"Mar 16, 2023",180.37,185.81,178.84,184.13,"121,136,800",6.969999999999999,2.2206184422361552
"Mar 15, 2023",180.80,182.34,176.03,180.45,"145,995,600",6.310000000000002,-1.9985879541628226
"Mar 14, 2023",177.31,183.8,177.14,183.26,"143,717,900",6.660000000000025,1.557218065946242
"Mar 13, 2023",167.46,177.35,163.91,174.48,"167,790,300",13.439999999999998,-4.791007312015716
"Mar 10, 2023",175.13,178.29,168.44,173.44,"191,488,900",9.849999999999994,-0.5960568546538259
"Mar 9, 2023",180.25,185.18,172.51,172.92,"170,023,800",12.670000000000016,-0.2998154981549872
"Mar 8, 2023",185.04,186.5,180.0,182.0,"151,897,800",6.5,5.2509831135785445
"Mar 7, 2023",191.38,194.2,186.1,187.71,"148,125,800",8.099999999999994,3.1373626373626395
"Mar 6, 2023",198.54,198.6,192.3,193.81,"128,100,100",6.299999999999983,3.2496936764157436
"Mar 3, 2023",194.80,200.48,192.88,197.79,"154,193,300",7.599999999999994,2.0535576079665496
"Mar 2, 2023",186.74,193.75,186.01,190.9,"181,500,700",7.740000000000009,-3.483492593154347
"Mar 1, 2023",206.21,207.2,198.52,202.77,"156,852,800",8.679999999999978,6.2179151388161324
"Feb 28, 2023",210.59,211.23,203.75,205.71,"153,144,900",7.47999999999999,1.4499186270158226
"Feb 27, 2023",202.03,209.42,201.26,207.63,"161,028,300",8.159999999999997,0.9333527781828721
"Feb 24, 2023",196.33,197.67,192.8,196.88,"142,228,100",4.869999999999976,-5.177479169676824
"Feb 23, 2023",203.91,205.14,196.33,202.07,"146,360,000",8.809999999999974,2.636123527021539
"Feb 22, 2023",197.93,201.99,191.78,200.86,"191,828,500",10.210000000000008,-0.5988023952095745
"Feb 21, 2023",204.99,209.71,197.22,197.37,"180,018,600",12.490000000000009,-1.7375286269043166
"Feb 17, 2023",199.99,208.44,197.5,208.31,"213,738,500",10.939999999999998,5.542888990221417
"Feb 16, 2023",210.78,217.65,201.84,202.04,"229,586,500",15.810000000000002,-3.009937112956651
"Feb 15, 2023",211.76,214.66,206.11,214.24,"181,006,400",8.549999999999983,6.038408235992887
"Feb 14, 2023",191.94,209.82,189.44,209.25,"216,455,700",20.379999999999995,-2.329163554891711
"Feb 13, 2023",194.42,196.3,187.61,194.64,"172,475,500",8.689999999999998,-6.982078853046603
"Feb 10, 2023",202.23,206.2,192.89,196.89,"204,754,100",13.310000000000002,1.1559802712700407
"Feb 9, 2023",207.78,214.0,204.77,207.32,"215,431,400",9.22999999999999,5.297374168317348
"Feb 8, 2023",196.10,203.0,194.31,201.29,"180,673,600",8.689999999999998,-2.90854717345167
"Feb 7, 2023",196.43,197.5,189.55,196.81,"186,010,300",7.949999999999989,-2.22564459237915
"Feb 6, 2023",193.01,198.17,189.92,194.76,"186,188,100",8.25,-1.04161373913928
"Feb 3, 2023",183.95,199.0,183.69,189.98,"232,662,000",15.310000000000002,-2.4543027315670596
"Feb 2, 2023",187.33,196.75,182.61,188.27,"217,448,300",14.139999999999986,-0.9000947468154386
"Feb 1, 2023",173.89,183.81,169.93,181.41,"213,806,300",13.879999999999995,-3.643703192223946
"Jan 31, 2023",164.57,174.3,162.78,173.22,"196,813,500",11.52000000000001,-4.514635356375063
"Jan 30, 2023",178.05,179.77,166.5,166.66,"230,878,800",13.27000000000001,-3.7870915598660626
"Jan 27, 2023",162.43,180.68,161.17,177.9,"306,590,600",19.51000000000002,6.744269770790834
"Jan 26, 2023",159.97,161.42,154.76,160.27,"234,815,100",6.659999999999997,-9.910061832490157
"Jan 25, 2023",141.91,146.41,138.07,144.43,"192,734,300",8.340000000000003,-9.883321894303364
"Jan 24, 2023",143.00,146.5,141.1,143.89,"158,699,100",5.400000000000006,-0.37388354220039277
"Jan 23, 2023",135.87,145.38,134.27,143.75,"203,119,200",11.109999999999985,-0.09729654597261383
"Jan 20, 2023",128.68,133.51,127.35,133.42,"138,858,100",6.159999999999997,-7.186086956521754
"Jan 19, 2023",127.26,129.99,124.31,127.17,"170,291,900",5.680000000000007,-4.684455104182272
"Jan 18, 2023",136.56,136.68,127.01,128.78,"195,680,300",9.670000000000002,1.266021860501687
"Jan 17, 2023",125.70,131.7,125.02,131.49,"186,477,000",6.679999999999993,2.104364031681949
"Jan 13, 2023",116.55,122.63,115.6,122.4,"180,714,100",7.030000000000001,-6.91307323750856
"Jan 12, 2023",122.56,124.13,117.0,123.56,"169,400,900",7.1299999999999955,0.9477124183006502
"Jan 11, 2023",122.09,125.95,120.51,123.22,"183,810,800",5.439999999999998,-0.27516995791518895
"Jan 10, 2023",121.07,122.76,114.92,118.85,"167,642,500",7.840000000000003,-3.5465021912027272
"Jan 9, 2023",118.96,123.52,117.11,119.77,"190,284,000",6.409999999999997,0.7740849810685679
"Jan 6, 2023",103.00,114.39,101.81,113.06,"220,911,100",12.579999999999998,-5.602404608833589
"Jan 5, 2023",110.51,111.75,107.16,110.34,"157,986,300",4.590000000000003,-2.4058022289050074
"Jan 4, 2023",109.11,114.59,107.52,113.64,"180,389,000",7.070000000000007,2.9907558455682492
"Jan 3, 2023",118.47,118.8,104.64,108.1,"231,402,800",14.159999999999997,-4.875043998592055
"Dec 30, 2022",119.95,124.48,119.75,123.18,"157,777,300",4.730000000000004,13.95004625346903
"Dec 29, 2022",120.39,123.57,117.5,121.82,"221,923,300",6.069999999999993,-1.1040753369053524
"Dec 28, 2022",110.35,116.27,108.24,112.71,"221,070,500",8.030000000000001,-7.4782465933344255
"Dec 27, 2022",117.50,119.67,108.76,109.1,"208,643,400",10.909999999999997,-3.202910123325353
"Dec 23, 2022",126.37,128.62,121.02,123.15,"166,989,700",7.6000000000000085,12.878093492208986
"Dec 22, 2022",136.00,136.63,122.26,125.35,"210,090,300",14.36999999999999,1.7864393016646218
"Dec 21, 2022",139.34,141.26,135.89,137.57,"145,417,400",5.3700000000000045,9.748703629836463
"Dec 20, 2022",146.05,148.47,137.66,137.8,"159,563,300",10.810000000000002,0.1671876135785455
"Dec 19, 2022",154.00,155.25,145.82,149.87,"139,390,600",9.430000000000007,8.759071117561668
"Dec 16, 2022",159.64,160.99,150.04,150.23,"139,032,200",10.950000000000017,0.24020818042302938
"Dec 15, 2022",153.44,160.93,153.28,157.67,"122,334,500",7.650000000000006,4.9524063103241645
"Dec 14, 2022",159.25,161.62,155.31,156.8,"140,682,300",6.310000000000002,-0.5517853745163781
"Dec 13, 2022",174.87,175.05,156.91,160.95,"175,862,700",18.140000000000015,2.6466836734693633
"Dec 12, 2022",176.10,177.37,167.52,167.82,"109,794,500",9.849999999999994,4.268406337371866
"Dec 9, 2022",173.84,182.5,173.36,179.05,"104,872,300",9.139999999999986,6.6916934811107165
"Dec 8, 2022",172.20,175.2,169.06,173.44,"97,624,500",6.139999999999986,-3.133203015917352
"Dec 7, 2022",175.03,179.38,172.22,174.04,"84,213,300",7.159999999999997,0.34594095940958525
"Dec 6, 2022",181.22,183.65,175.33,179.82,"92,150,800",8.319999999999993,3.3210756148011944
"Dec 5, 2022",189.44,191.27,180.55,182.45,"93,122,700",10.719999999999999,1.462573684795898
"Dec 2, 2022",191.78,196.25,191.11,194.86,"73,645,900",5.139999999999986,6.801863524253227
"Dec 1, 2022",197.08,198.92,191.8,194.7,"80,046,200",7.119999999999976,-0.08211023298779763
"Nov 30, 2022",182.43,194.76,180.63,194.7,"109,186,400",14.129999999999995,0.0
"Nov 29, 2022",184.99,186.38,178.75,180.83,"83,357,100",7.6299999999999955,-7.123780174627625
"Nov 28, 2022",179.96,188.5,179.0,182.92,"92,905,200",9.5,1.1557816733948956
"Nov 25, 2022",185.06,185.2,180.63,182.86,"50,672,700",4.569999999999993,-0.03280122457903767
"Nov 23, 2022",173.57,183.62,172.5,183.2,"109,536,700",11.120000000000005,0.18593459477194152
"Nov 22, 2022",168.63,170.92,166.19,169.91,"78,452,300",4.72999999999999,-7.254366812227076
"Nov 21, 2022",175.85,176.77,167.54,167.87,"92,882,700",9.230000000000018,-1.2006356306279775
"Nov 18, 2022",185.05,185.19,176.55,180.19,"76,048,900",8.639999999999986,7.339012330970385
"Nov 17, 2022",183.96,186.16,180.9,183.17,"64,336,000",5.259999999999991,1.6538098673622326
"Nov 16, 2022",191.51,192.57,185.66,186.92,"66,567,600",6.909999999999997,2.0472784844679737
"Nov 15, 2022",195.88,200.82,192.06,194.42,"91,293,800",8.759999999999991,4.012411726942
"Nov 14, 2022",192.77,195.73,186.34,190.95,"92,226,600",9.389999999999986,-1.7847958029009403
"Nov 11, 2022",186.00,196.52,182.59,195.97,"114,403,600",13.930000000000007,2.6289604608536354
"Nov 10, 2022",189.90,191.0,180.03,190.72,"132,703,000",10.969999999999999,-2.6789814767566478
"Nov 9, 2022",190.78,195.89,177.12,177.59,"127,062,700",18.769999999999982,-6.884437919463082
"Nov 8, 2022",194.02,195.2,186.75,191.3,"128,803,400",8.449999999999989,7.720029280927987
"Nov 7, 2022",208.65,208.9,196.66,197.08,"93,916,500",12.240000000000009,3.02143230527967
"Nov 4, 2022",222.60,223.8,203.08,207.47,"98,622,200",20.72,5.2719707732900245
"Nov 3, 2022",211.36,221.2,210.14,215.31,"56,538,800",11.060000000000002,3.7788595941582015
"Nov 2, 2022",226.04,227.87,214.82,214.98,"63,070,300",13.050000000000011,-0.153267381914457
"Nov 1, 2022",234.05,237.4,227.28,227.82,"62,688,800",10.120000000000005,5.9726486184761285
"Oct 31, 2022",226.19,229.85,221.94,227.54,"61,554,300",7.909999999999997,-0.12290404705469493
"Oct 28, 2022",225.40,228.86,216.35,228.52,"69,152,400",12.51000000000002,0.43069350443878385
"Oct 27, 2022",229.77,233.81,222.85,225.09,"61,638,800",10.960000000000008,-1.5009627166112427
"Oct 26, 2022",219.40,230.6,218.2,224.64,"85,012,500",12.400000000000006,-0.19992003198721076
"Oct 25, 2022",210.10,224.35,210.0,222.42,"96,507,900",14.349999999999994,-0.9882478632478597
"Oct 24, 2022",205.82,213.5,198.59,211.25,"100,446,800",14.909999999999997,-5.022030392950272
"Oct 21, 2022",206.42,214.66,203.8,214.44,"75,713,800",10.859999999999985,1.510059171597633
"Oct 20, 2022",208.28,215.55,202.0,207.28,"117,798,100",13.550000000000011,-3.338929304234284
"Oct 19, 2022",219.80,222.93,217.78,222.04,"66,571,500",5.150000000000006,7.120802778849855
"Oct 18, 2022",229.50,229.82,217.25,220.19,"75,891,900",12.569999999999993,-0.8331832102323911
"Oct 17, 2022",210.04,221.86,209.45,219.35,"79,428,800",12.410000000000025,-0.38148871429219966
"Oct 14, 2022",224.01,226.26,204.16,204.99,"94,124,500",22.099999999999994,-6.546614998860267
"Oct 13, 2022",208.30,222.99,206.22,221.72,"91,483,000",16.77000000000001,8.161373725547572
"Oct 12, 2022",215.33,219.3,211.51,217.24,"66,860,700",7.7900000000000205,-2.020566480245345
"Oct 11, 2022",220.95,225.75,215.0,216.5,"77,013,200",10.75,-0.34063708341005583
"Oct 10, 2022",223.93,226.99,218.36,222.96,"67,925,000",8.629999999999995,2.9838337182447994
"Oct 7, 2022",233.94,234.57,222.02,223.07,"83,916,800",12.549999999999983,0.0493362038033629
"Oct 6, 2022",239.44,244.58,235.35,238.13,"69,298,400",9.230000000000018,6.751244004124257
"Oct 5, 2022",245.01,246.67,233.27,240.81,"86,982,700",13.399999999999977,1.1254356863897863
"Oct 4, 2022",250.52,257.5,242.01,249.44,"109,578,500",15.490000000000009,3.583738216851451
"Oct 3, 2022",254.50,255.16,241.01,242.4,"98,363,500",14.150000000000006,-2.822322001282873
"Sep 30, 2022",266.15,275.57,262.47,265.25,"67,726,600",13.099999999999966,9.426567656765684
"Sep 29, 2022",282.76,283.65,265.78,268.21,"77,620,600",17.870000000000005,1.1159283694627709
"Sep 28, 2022",283.08,289.0,277.57,287.81,"54,664,800",11.430000000000007,7.307706647776002
"Sep 27, 2022",283.84,288.67,277.51,282.94,"61,925,200",11.160000000000025,-1.6920885306278444
"Sep 26, 2022",271.83,284.09,270.31,276.01,"58,076,900",13.779999999999973,-2.4492825333993107
"Sep 23, 2022",283.09,284.5,272.82,275.33,"63,748,400",11.680000000000007,-0.2463678852215545
"Sep 22, 2022",299.86,301.29,285.82,288.59,"70,545,400",15.470000000000027,4.816038935096056
"Sep 21, 2022",308.29,313.8,300.63,300.8,"62,555,700",13.170000000000016,4.230915832149429
"Sep 20, 2022",306.91,313.33,305.58,308.73,"61,642,800",7.75,2.636303191489353
"Sep 19, 2022",300.09,309.84,297.8,309.07,"60,231,200",12.039999999999964,0.11012859132575326
"Sep 16, 2022",299.61,303.71,295.6,303.35,"87,087,800",8.109999999999957,-1.8507134306144146
"Sep 15, 2022",301.83,309.12,300.72,303.75,"64,795,500",8.399999999999977,0.13186088676444552
"Sep 14, 2022",292.24,306.0,291.64,302.61,"72,628,700",14.360000000000014,-0.37530864197530267
"Sep 13, 2022",292.90,297.4,290.4,292.13,"68,229,600",7.0,-3.463203463203468
"Sep 12, 2022",300.72,305.49,300.4,304.42,"48,674,600",5.090000000000032,4.207031116283844
"Sep 9, 2022",291.67,299.85,291.25,299.68,"54,338,100",8.600000000000023,-1.557059325931287
"Sep 8, 2022",281.30,289.5,279.76,289.26,"53,713,100",9.740000000000009,-3.477042178323553
"Sep 7, 2022",273.10,283.84,272.27,283.7,"50,028,900",11.569999999999993,-1.922146166078964
"Sep 6, 2022",272.68,275.99,265.74,274.42,"55,860,000",10.25,-3.2710609799083468
"Sep 2, 2022",281.07,282.35,269.08,270.21,"50,890,100",13.270000000000039,-1.5341447416369225
"Sep 1, 2022",272.58,277.58,266.15,277.16,"54,287,000",11.430000000000007,2.5720735724066746
"Aug 31, 2022",280.62,281.25,271.81,275.61,"52,107,300",9.439999999999998,-0.5592437581180554
"Aug 30, 2022",287.87,288.48,272.65,277.7,"50,541,800",15.830000000000041,0.7583179129929896
"Aug 29, 2022",282.83,287.74,280.7,284.82,"41,864,700",7.0400000000000205,2.5639178970111587
"Aug 26, 2022",297.43,302.0,287.47,288.09,"57,163,900",14.529999999999973,1.1480935327575326
"Aug 25, 2022",302.36,302.96,291.6,296.07,"53,230,000",11.359999999999957,2.769967718421329
"Aug 24, 2022",297.56,303.65,296.5,297.1,"57,259,800",7.149999999999977,0.34789070152330126
"Aug 23, 2022",291.45,298.83,287.92,296.45,"63,984,900",10.909999999999968,-0.21878155503198826
"Aug 22, 2022",291.91,292.4,286.3,289.91,"55,843,200",6.099999999999966,-2.2061055827289455
"Aug 19, 2022",299.00,300.36,292.5,296.67,"61,395,300",7.860000000000014,2.3317581318340164
"Aug 18, 2022",306.00,306.5,301.85,302.87,"47,500,500",4.649999999999977,2.0898641588296796
"Aug 17, 2022",303.40,309.66,300.03,304.0,"68,766,000",9.630000000000052,0.3730973685079464
"Aug 16, 2022",311.67,314.67,302.88,306.56,"88,136,400",11.79000000000002,0.8421052631578885
"Aug 15, 2022",301.79,313.13,301.23,309.32,"89,359,200",11.899999999999977,0.9003131524008223
"Aug 12, 2022",289.42,300.16,285.03,300.03,"79,657,200",15.130000000000052,-3.0033622138885385
"Aug 11, 2022",296.51,298.24,285.83,286.63,"70,155,000",12.410000000000025,-4.466220044662195
"Aug 10, 2022",297.07,297.51,283.37,294.36,"94,918,800",14.139999999999986,2.6968565746781525
"Aug 9, 2022",290.29,292.4,279.35,283.33,"86,244,600",13.049999999999955,-3.7471123793993866
"Aug 8, 2022",295.00,305.2,289.09,290.42,"98,994,000",16.110000000000014,2.5023823809692036
"Aug 5, 2022",302.67,304.61,285.54,288.17,"113,172,900",19.069999999999993,-0.774740031678256
"Aug 4, 2022",311.00,313.61,305.0,308.63,"72,256,200",8.610000000000014,7.099975708783002
"Aug 3, 2022",305.00,309.55,301.15,307.4,"80,091,000",8.400000000000034,-0.3985354631759752
"Aug 2, 2022",294.00,307.83,292.67,300.59,"95,577,600",15.159999999999968,-2.215354586857521
"Aug 1, 2022",301.28,311.88,295.0,297.28,"117,042,900",16.879999999999995,-1.1011677035164147
"Jul 29, 2022",280.70,298.32,279.1,297.15,"95,313,000",19.21999999999997,-0.04372981700753176
"Jul 28, 2022",280.07,283.3,272.8,280.9,"84,723,000",10.5,-5.468618542823489
"Jul 27, 2022",263.81,275.93,261.79,274.82,"88,110,000",14.139999999999986,-2.1644713421146267
"Jul 26, 2022",266.51,267.31,256.26,258.86,"66,820,800",11.050000000000011,-5.807437595517062
"Jul 25, 2022",272.22,274.15,267.4,268.43,"64,073,400",6.75,3.69697906204125
"Jul 22, 2022",276.22,280.79,270.71,272.24,"103,472,700",10.080000000000041,1.419364452557459
"Jul 21, 2022",255.11,273.27,254.87,271.71,"142,032,300",18.399999999999977,-0.19468116367912236
"Jul 20, 2022",246.78,250.66,243.48,247.5,"88,864,200",7.180000000000007,-8.91023517721099
"Jul 19, 2022",245.00,247.14,236.98,245.53,"80,890,200",10.159999999999997,-0.7959595959595944
"Jul 18, 2022",244.94,250.52,239.6,240.55,"82,537,500",10.920000000000016,-2.028265385085326
"Jul 15, 2022",240.00,243.62,236.89,240.07,"69,683,100",6.730000000000018,-0.19954271461235518
"Jul 14, 2022",234.90,238.65,229.33,238.31,"78,557,400",9.319999999999993,-0.733119506810509
"Jul 13, 2022",225.50,242.06,225.03,237.04,"97,954,500",17.03,-0.5329193067852844
"Jul 12, 2022",236.85,239.77,228.37,233.07,"87,930,900",11.400000000000006,-1.6748228147148159
"Jul 11, 2022",252.10,253.06,233.63,234.34,"99,241,200",19.430000000000007,0.5449006736173656
"Jul 8, 2022",242.33,254.98,241.16,250.76,"101,854,200",13.819999999999993,7.0069130323461515
"Jul 7, 2022",233.92,245.36,232.21,244.54,"81,930,600",13.150000000000006,-2.4804594034136263
"Jul 6, 2022",230.78,234.56,227.19,231.73,"71,853,600",7.3700000000000045,-5.2384068046127386
"Jul 5, 2022",223.00,233.15,216.17,233.07,"84,581,100",16.980000000000018,0.5782591809433413
"Jul 1, 2022",227.00,230.23,222.12,227.26,"74,460,300",8.109999999999985,-2.4928133178873324
"Jun 30, 2022",224.51,229.46,218.86,224.47,"94,600,500",10.599999999999994,-1.2276687494499616
"Jun 29, 2022",230.50,231.17,222.27,228.49,"82,897,200",8.899999999999977,1.790885196240044
"Jun 28, 2022",244.48,249.97,232.34,232.66,"90,391,200",17.629999999999995,1.8250251652150995
"Jun 27, 2022",249.37,252.07,242.57,244.92,"89,178,300",9.5,5.269491962520423
"Jun 24, 2022",237.47,246.07,236.09,245.71,"95,770,800",9.97999999999999,0.3225543034460321
"Jun 23, 2022",237.91,239.32,228.64,235.07,"104,202,600",10.680000000000007,-4.330308086768964
"Jun 22, 2022",234.50,246.83,233.83,236.09,"101,107,500",13.0,0.43391330242055215
"Jun 21, 2022",224.60,243.58,224.33,237.04,"122,793,000",19.25,0.4023889194798569
"Jun 17, 2022",213.43,220.97,213.2,216.76,"92,641,800",7.77000000000001,-8.555518056024303
"Jun 16, 2022",222.74,225.17,208.69,213.1,"107,390,700",16.47999999999999,-1.6885034139139998
"Jun 15, 2022",220.92,235.66,218.15,233.0,"119,131,800",17.50999999999999,9.338338808071335
"Jun 14, 2022",218.29,226.33,211.74,220.89,"97,988,700",14.590000000000003,-5.197424892703872
"Jun 13, 2022",223.17,226.63,214.68,215.74,"102,767,400",11.949999999999989,-2.331477205849053
"Jun 10, 2022",235.16,239.5,227.91,232.23,"97,536,600",11.590000000000003,7.643459720033374
"Jun 9, 2022",249.34,255.55,239.33,239.71,"96,491,400",16.22,3.2209447530465507
"Jun 8, 2022",240.09,249.96,239.18,241.87,"76,210,500",10.780000000000001,0.9010888156522512
"Jun 7, 2022",234.00,240.0,230.09,238.89,"72,808,500",9.909999999999997,-1.232066812750654
"Jun 6, 2022",244.35,244.87,234.35,238.28,"84,204,600",10.52000000000001,-0.2553476495458118
"Jun 3, 2022",243.23,247.8,233.42,234.52,"112,393,800",14.380000000000024,-1.577975491018968
"Jun 2, 2022",244.16,264.21,242.07,258.33,"93,473,100",22.139999999999986,10.152652225822955
"Jun 1, 2022",251.72,257.33,243.64,246.79,"77,247,900",13.689999999999998,-4.467154414895669
"May 31, 2022",257.95,259.6,244.74,252.75,"101,914,500",14.860000000000014,2.415008711860289
"May 27, 2022",241.08,253.27,240.18,253.21,"89,295,000",13.090000000000003,0.18199802176064317
